code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
SAGDP2N-75,34000,New Jersey,2017,Millions of current dollars,6,20166.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,34000,New Jersey,2018,Millions of current dollars,6,21490.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,34000,New Jersey,2019,Millions of current dollars,6,22064.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,34000,New Jersey,2020,Millions of current dollars,6,15466.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,34000,New Jersey,2021,Millions of current dollars,6,21387.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,34000,New Jersey,2022,Millions of current dollars,6,25758.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,35000,New Mexico,2017,Millions of current dollars,6,3933.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,35000,New Mexico,2018,Millions of current dollars,6,4267.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,35000,New Mexico,2019,Millions of current dollars,6,4736.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,35000,New Mexico,2020,Millions of current dollars,6,3674.5,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,35000,New Mexico,2021,Millions of current dollars,6,4861.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,35000,New Mexico,2022,Millions of current dollars,6,5641.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,36000,New York,2017,Millions of current dollars,6,71757.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,36000,New York,2018,Millions of current dollars,6,79954.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,36000,New York,2019,Millions of current dollars,6,83326.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,36000,New York,2020,Millions of current dollars,6,53846.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,36000,New York,2021,Millions of current dollars,6,72327.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,36000,New York,2022,Millions of current dollars,6,88972.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,37000,North Carolina,2017,Millions of current dollars,6,20937.0,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,37000,North Carolina,2018,Millions of current dollars,6,21752.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,37000,North Carolina,2019,Millions of current dollars,6,23036.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,37000,North Carolina,2020,Millions of current dollars,6,18744.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,37000,North Carolina,2021,Millions of current dollars,6,23567.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,37000,North Carolina,2022,Millions of current dollars,6,26484.5,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,38000,North Dakota,2017,Millions of current dollars,6,1345.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,38000,North Dakota,2018,Millions of current dollars,6,1593.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,38000,North Dakota,2019,Millions of current dollars,6,1764.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,38000,North Dakota,2020,Millions of current dollars,6,1288.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,38000,North Dakota,2021,Millions of current dollars,6,1804.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,38000,North Dakota,2022,Millions of current dollars,6,2129.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,39000,Ohio,2017,Millions of current dollars,6,23916.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,39000,Ohio,2018,Millions of current dollars,6,24348.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,39000,Ohio,2019,Millions of current dollars,6,25095.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,39000,Ohio,2020,Millions of current dollars,6,20282.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,39000,Ohio,2021,Millions of current dollars,6,26351.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,39000,Ohio,2022,Millions of current dollars,6,30502.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,40000,Oklahoma,2017,Millions of current dollars,6,6611.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,40000,Oklahoma,2018,Millions of current dollars,6,6838.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,40000,Oklahoma,2019,Millions of current dollars,6,7382.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,40000,Oklahoma,2020,Millions of current dollars,6,6460.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,40000,Oklahoma,2021,Millions of current dollars,6,8442.5,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,40000,Oklahoma,2022,Millions of current dollars,6,8776.5,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,41000,Oregon,2017,Millions of current dollars,6,9971.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,41000,Oregon,2018,Millions of current dollars,6,10798.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,41000,Oregon,2019,Millions of current dollars,6,11095.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,41000,Oregon,2020,Millions of current dollars,6,8593.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,41000,Oregon,2021,Millions of current dollars,6,10678.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,41000,Oregon,2022,Millions of current dollars,6,14090.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,42000,Pennsylvania,2017,Millions of current dollars,6,26403.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,42000,Pennsylvania,2018,Millions of current dollars,6,27792.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,42000,Pennsylvania,2019,Millions of current dollars,6,29281.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,42000,Pennsylvania,2020,Millions of current dollars,6,21409.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,42000,Pennsylvania,2021,Millions of current dollars,6,27861.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,42000,Pennsylvania,2022,Millions of current dollars,6,31989.5,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,44000,Rhode Island,2017,Millions of current dollars,6,2900.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,44000,Rhode Island,2018,Millions of current dollars,6,3018.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,44000,Rhode Island,2019,Millions of current dollars,6,3291.5,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,44000,Rhode Island,2020,Millions of current dollars,6,2486.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,44000,Rhode Island,2021,Millions of current dollars,6,3316.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,44000,Rhode Island,2022,Millions of current dollars,6,3832.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,45000,South Carolina,2017,Millions of current dollars,6,10983.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,45000,South Carolina,2018,Millions of current dollars,6,11789.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,45000,South Carolina,2019,Millions of current dollars,6,11901.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,45000,South Carolina,2020,Millions of current dollars,6,9581.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,45000,South Carolina,2021,Millions of current dollars,6,12656.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,45000,South Carolina,2022,Millions of current dollars,6,14842.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,46000,South Dakota,2017,Millions of current dollars,6,2043.0,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,46000,South Dakota,2018,Millions of current dollars,6,2086.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,46000,South Dakota,2019,Millions of current dollars,6,2026.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,46000,South Dakota,2020,Millions of current dollars,6,1702.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,46000,South Dakota,2021,Millions of current dollars,6,2240.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,46000,South Dakota,2022,Millions of current dollars,6,2856.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,47000,Tennessee,2017,Millions of current dollars,6,19491.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,47000,Tennessee,2018,Millions of current dollars,6,21158.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,47000,Tennessee,2019,Millions of current dollars,6,22803.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,47000,Tennessee,2020,Millions of current dollars,6,17392.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,47000,Tennessee,2021,Millions of current dollars,6,23633.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,47000,Tennessee,2022,Millions of current dollars,6,30466.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,48000,Texas,2017,Millions of current dollars,6,60683.5,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,48000,Texas,2018,Millions of current dollars,6,62166.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,48000,Texas,2019,Millions of current dollars,6,66437.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,48000,Texas,2020,Millions of current dollars,6,53205.0,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,48000,Texas,2021,Millions of current dollars,6,67405.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,48000,Texas,2022,Millions of current dollars,6,79003.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,49000,Utah,2017,Millions of current dollars,6,6017.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,49000,Utah,2018,Millions of current dollars,6,6579.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,49000,Utah,2019,Millions of current dollars,6,7143.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,49000,Utah,2020,Millions of current dollars,6,5819.0,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,49000,Utah,2021,Millions of current dollars,6,7469.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,49000,Utah,2022,Millions of current dollars,6,8908.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,50000,Vermont,2017,Millions of current dollars,6,2122.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,50000,Vermont,2018,Millions of current dollars,6,2288.5,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,50000,Vermont,2019,Millions of current dollars,6,2385.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,50000,Vermont,2020,Millions of current dollars,6,1825.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,50000,Vermont,2021,Millions of current dollars,6,2443.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,50000,Vermont,2022,Millions of current dollars,6,3022.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,51000,Virginia,2017,Millions of current dollars,6,17567.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,51000,Virginia,2018,Millions of current dollars,6,18182.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,51000,Virginia,2019,Millions of current dollars,6,19772.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,51000,Virginia,2020,Millions of current dollars,6,15406.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,51000,Virginia,2021,Millions of current dollars,6,19712.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,51000,Virginia,2022,Millions of current dollars,6,23219.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,53000,Washington,2017,Millions of current dollars,6,20992.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,53000,Washington,2018,Millions of current dollars,6,22633.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,53000,Washington,2019,Millions of current dollars,6,22370.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,53000,Washington,2020,Millions of current dollars,6,16232.2,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,53000,Washington,2021,Millions of current dollars,6,21506.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,53000,Washington,2022,Millions of current dollars,6,26816.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,54000,West Virginia,2017,Millions of current dollars,6,2879.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,54000,West Virginia,2018,Millions of current dollars,6,2973.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,54000,West Virginia,2019,Millions of current dollars,6,3108.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,54000,West Virginia,2020,Millions of current dollars,6,2519.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,54000,West Virginia,2021,Millions of current dollars,6,3150.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,54000,West Virginia,2022,Millions of current dollars,6,3437.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,55000,Wisconsin,2017,Millions of current dollars,6,10155.0,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,55000,Wisconsin,2018,Millions of current dollars,6,10908.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,55000,Wisconsin,2019,Millions of current dollars,6,11856.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,55000,Wisconsin,2020,Millions of current dollars,6,9530.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,55000,Wisconsin,2021,Millions of current dollars,6,12495.4,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,55000,Wisconsin,2022,Millions of current dollars,6,14092.9,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,56000,Wyoming,2017,Millions of current dollars,6,1676.6,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,56000,Wyoming,2018,Millions of current dollars,6,1673.5,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,56000,Wyoming,2019,Millions of current dollars,6,1735.3,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,56000,Wyoming,2020,Millions of current dollars,6,1561.1,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,56000,Wyoming,2021,Millions of current dollars,6,2007.7,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-75,56000,Wyoming,2022,Millions of current dollars,6,2376.8,,SAGDP2N,75,"Arts, entertainment, recreation, accommodation, and food services"
SAGDP2N-76,00000,United States,2017,Millions of current dollars,6,213755.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,00000,United States,2018,Millions of current dollars,6,227230.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,00000,United States,2019,Millions of current dollars,6,236925.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,00000,United States,2020,Millions of current dollars,6,170378.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,00000,United States,2021,Millions of current dollars,6,215650.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,00000,United States,2022,Millions of current dollars,6,271225.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,01000,Alabama,2017,Millions of current dollars,6,774.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,01000,Alabama,2018,Millions of current dollars,6,837.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,01000,Alabama,2019,Millions of current dollars,6,875.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,01000,Alabama,2020,Millions of current dollars,6,672.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,01000,Alabama,2021,Millions of current dollars,6,946.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,01000,Alabama,2022,Millions of current dollars,6,1235.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,02000,Alaska,2017,Millions of current dollars,6,314.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,02000,Alaska,2018,Millions of current dollars,6,325.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,02000,Alaska,2019,Millions of current dollars,6,355.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,02000,Alaska,2020,Millions of current dollars,6,220.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,02000,Alaska,2021,Millions of current dollars,6,300.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,02000,Alaska,2022,Millions of current dollars,6,379.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,04000,Arizona,2017,Millions of current dollars,6,3682.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,04000,Arizona,2018,Millions of current dollars,6,3798.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,04000,Arizona,2019,Millions of current dollars,6,3657.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,04000,Arizona,2020,Millions of current dollars,6,2524.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,04000,Arizona,2021,Millions of current dollars,6,2959.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,04000,Arizona,2022,Millions of current dollars,6,3795.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,05000,Arkansas,2017,Millions of current dollars,6,571.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,05000,Arkansas,2018,Millions of current dollars,6,611.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,05000,Arkansas,2019,Millions of current dollars,6,640.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,05000,Arkansas,2020,Millions of current dollars,6,567.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,05000,Arkansas,2021,Millions of current dollars,6,718.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,05000,Arkansas,2022,Millions of current dollars,6,877.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,06000,California,2017,Millions of current dollars,6,38610.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,06000,California,2018,Millions of current dollars,6,41637.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,06000,California,2019,Millions of current dollars,6,44668.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,06000,California,2020,Millions of current dollars,6,31519.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,06000,California,2021,Millions of current dollars,6,38770.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,06000,California,2022,Millions of current dollars,6,49802.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,08000,Colorado,2017,Millions of current dollars,6,5957.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,08000,Colorado,2018,Millions of current dollars,6,6081.0,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,08000,Colorado,2019,Millions of current dollars,6,5934.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,08000,Colorado,2020,Millions of current dollars,6,4414.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,08000,Colorado,2021,Millions of current dollars,6,5535.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,08000,Colorado,2022,Millions of current dollars,6,6551.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,09000,Connecticut,2017,Millions of current dollars,6,2396.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,09000,Connecticut,2018,Millions of current dollars,6,2509.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,09000,Connecticut,2019,Millions of current dollars,6,2495.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,09000,Connecticut,2020,Millions of current dollars,6,1961.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,09000,Connecticut,2021,Millions of current dollars,6,2688.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,09000,Connecticut,2022,Millions of current dollars,6,3465.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,10000,Delaware,2017,Millions of current dollars,6,458.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,10000,Delaware,2018,Millions of current dollars,6,404.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,10000,Delaware,2019,Millions of current dollars,6,415.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,10000,Delaware,2020,Millions of current dollars,6,348.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,10000,Delaware,2021,Millions of current dollars,6,427.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,10000,Delaware,2022,Millions of current dollars,6,520.9,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,11000,District of Columbia,2017,Millions of current dollars,6,1264.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,11000,District of Columbia,2018,Millions of current dollars,6,1347.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,11000,District of Columbia,2019,Millions of current dollars,6,1359.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,11000,District of Columbia,2020,Millions of current dollars,6,895.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,11000,District of Columbia,2021,Millions of current dollars,6,1067.3,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,11000,District of Columbia,2022,Millions of current dollars,6,1346.5,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,12000,Florida,2017,Millions of current dollars,6,16308.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,12000,Florida,2018,Millions of current dollars,6,17170.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,12000,Florida,2019,Millions of current dollars,6,17972.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,12000,Florida,2020,Millions of current dollars,6,14370.4,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,12000,Florida,2021,Millions of current dollars,6,17340.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,12000,Florida,2022,Millions of current dollars,6,21592.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,13000,Georgia,2017,Millions of current dollars,6,3444.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,13000,Georgia,2018,Millions of current dollars,6,3588.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,13000,Georgia,2019,Millions of current dollars,6,3747.7,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,13000,Georgia,2020,Millions of current dollars,6,3139.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,13000,Georgia,2021,Millions of current dollars,6,3883.1,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,13000,Georgia,2022,Millions of current dollars,6,5153.8,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,15000,Hawaii,2017,Millions of current dollars,6,1009.2,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,15000,Hawaii,2018,Millions of current dollars,6,1102.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
SAGDP2N-76,15000,Hawaii,2019,Millions of current dollars,6,1190.6,,SAGDP2N,76,"Arts, entertainment, and recreation"
